SMILES,No.,Smiles,activity10,activity20,activity40,activity60,activity80,activity100
CC(C)COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncn1)CC2,A1113,CC(COc1ccccc1CN1CCC2(CC1)CCN(CC2)C(=O)c1ccncn1)C,1.0,1.0,1.0,1.0,1.0,1.0
CC1SC(N)=NC2(c3ccc(F)cc3F)COC(c3cnn(C)c3)CC12,A1114,CC1SC(=N[C@@]2([C@H]1CC(OC2)c1cnn(c1)C)c1ccc(cc1F)F)N,1.0,1.0,1.0,1.0,1.0,1.0
CCN1CCN(c2cc3[nH]c(C(=O)C4(C)CCC(NC(=O)OC)CC4)nc3cc2Cl)CC1,A1116,CCN1CCN(CC1)c1cc2[nH]c(nc2cc1Cl)C(=O)C1(C)CCC(CC1)NC(=O)OC,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)Oc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,A1117,CN1CCN(CC1)c1cc2c(cc1OC(C)C)ncc(c2Nc1cccc(c1Cl)Cl)C(=O)N,1.0,1.0,1.0,1.0,1.0,1.0
COC(=O)N(NC(=O)c1c(CN2CCCCC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,A1118,COC(=O)N(c1ccccc1)NC(=O)c1c(CN2CCCCC2)c(nc2c1cccc2)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CC(Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,A112,O=C([C@@H](Oc1cccc2c1c(ncn2)Nc1ccc(c(c1)Cl)OCc1ccccn1)C)N(C)C,1.0,1.0,1.0,1.0,1.0,1.0
COC1COCCC1NC1CCC(C(=O)N2CCN(c3nccc(C(F)(F)F)n3)CC2)(C(C)C)C1,A1120,COC1COCCC1NC1CCC(C1)(C(C)C)C(=O)N1CCN(CC1)c1nccc(n1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cn1cc(C2CC3CSC(N)=NC3(c3ccc(F)cc3F)CO2)cn1,A1121,Fc1ccc(c(c1)F)[C@@]12COC(C[C@H]2CSC(=N1)N)c1cnn(c1)C,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCc2cncn2Cc2ccc(C#N)c(c2)Oc2ccc3cccc(c3c2)N2CCC1C2=O,A1122,N#Cc1ccc2cc1Oc1ccc3c(c1)c(ccc3)N1CC[C@H](C1=O)N(CCc1n(C2)cnc1)C,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,A1123,N#Cc3ccc(COC(=O)N2CCC(CNc1ncccn1)CC2)cc3,1.0,1.0,1.0,1.0,1.0,1.0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,A1124,O=C1N(C)c2[nH0]c[nH0](C)c2C(=O)N1C,1.0,1.0,1.0,1.0,1.0,1.0
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC(CO)C1,A1127,OCC1CCCN(C1)C(=O)NC1CCN(CC1)Cc1ccn(c1)c1ccc(cc1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCNS(=O)(=O)c5ccccc5)c4)n[nH]c2-3)CC1,A1128,CN1CCN(CC1)Cc1ccc2c(c1)Cc1c2[nH]nc1c1csc(c1)C#CCNS(=O)(=O)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
O=S(=O)(c1ccc(F)cc1)N1CCN(CCc2ccc(F)cc2F)CC1,A1129,Fc1ccc(cc1)S(=O)(=O)N1CCN(CC1)CCc1ccc(cc1F)F,1.0,1.0,1.0,1.0,1.0,1.0
CC(Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N1CCOCC1,A113,O=C([C@H](Oc1cccc2c1c(ncn2)Nc1ccc(c(c1)Cl)OCc1ccccn1)C)N1CCOCC1,1.0,1.0,1.0,1.0,1.0,1.0
O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,A1130,OC(CN1CCN(CC1)C(c1ccccc1)c1ccccc1)COc1ccc(cc1C(=O)CCc1ccccc1)F,1.0,1.0,1.0,1.0,1.0,1.0
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(=O)[nH]c56)(CC3)OC4)nc2N1,A1131,O=C1COc2c(N1)nc(cc2)CNC12CCC(CC1)(OC2)CCc1c(F)cnc2c1[nH]c(=O)cc2,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)CCN1CCC(CNC(=O)c2cccc(Cl)c2)CC1,A1132,Clc1cccc(c1)C(=O)NCC1CCN(CC1)CCC(C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,A1133,Clc4ccc3[nH]c1ccccc1c(N2CCNCC2)nc3c4,1.0,1.0,1.0,1.0,1.0,1.0
CCCCN(CC)CC#CCOC(c1ccccc1)c1ccccc1,A1134,CCCCN(CC#CCOC(c1ccccc1)c1ccccc1)CC,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)C(O)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,A1135,OC(C(C)(C)C)CN1CCC(CC1)CNC(=O)c1cc(Cl)cc(c1)Cl,1.0,1.0,1.0,1.0,1.0,1.0
O=S(=O)(c1ccc(C=Cc2ccc(F)cc2Cl)nc1)c1ccccc1F,A1136,c1cccc(F)c1S(=O)(=O)c(cn2)ccc2/C=C/c(c(Cl)c3)ccc3F,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)NCCc1ccccc1-c1ccc(C2CNCCC2c2cccnc2)c(Cl)c1,A1137,CC(=O)NCCc1ccccc1c1ccc(c(c1)Cl)[C@H]1CNCC[C@@H]1c1cccnc1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccccc1C1CCN(CC2Cc3cccnc3C(O)C2)CC1,A1138,Cc1ccccc1C4CCN(C[C@@H]3Cc2cccnc2[C@@H](O)C3)CC4,1.0,1.0,1.0,1.0,1.0,1.0
Cc1coc(C2CC3C(C)SC(N)=NC3(c3ccc(F)cc3F)CO2)n1,A1139,CC1SC(=N[C@@]2([C@H]1CC(OC2)c1occ(n1)C)c1ccc(cc1F)F)N,1.0,1.0,1.0,1.0,1.0,1.0
Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,A1140,Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)CCN1CCN(c2ncc3cc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ncccn7)[nH]6)CC5)cc4)nc3n2)CC1,A1141,CN(C)CCN8CCN(c7ncc6cc(c1ccccc1)c(c5ccc(CN4CCC(c3nnc(c2ncccn2)[nH]3)CC4)cc5)nc6n7)CC8,1.0,1.0,1.0,1.0,1.0,1.0
CNCc1cc(S(=O)(=O)NC)ccc1Oc1ccc(Cl)c(Cl)c1,A1143,CNCc1cc(ccc1Oc1ccc(c(c1)Cl)Cl)S(=O)(=O)NC,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(OC2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,A1144,COc1cc(ccc1Nc1ncc(c(n1)c1cnc2n1cccc2)Cl)OC1CCNCC1,1.0,1.0,1.0,1.0,1.0,1.0
COc1cccc2c1OC(c1ccc(OCCCN3CCCCC3)cc1)C(C)S2(=O)=O,A1146,COc1cccc2c1OC(c1ccc(cc1)OCCCN1CCCCC1)C(S2(=O)=O)C,1.0,1.0,1.0,1.0,1.0,1.0
COc1cnc2ccc(=O)n(CCN3CCC(C4C(=O)Nc5ccc(Cl)cc54)CC3)c2c1,A1147,COc1cnc2c(c1)n(CCN1CCC(CC1)C1C(=O)Nc3c1cc(Cl)cc3)c(=O)cc2,1.0,1.0,1.0,1.0,1.0,1.0
COCCCc1cc(Cl)c(Cl)c(CN(C(=O)C2CNCCC2c2ccn(C)c(=O)c2)C2CC2)c1,A1148,COCCCc1cc(CN(C(=O)C2CNCCC2c2ccn(c(=O)c2)C)C2CC2)c(c(c1)Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)cn23)cc1,A1149,CS(=O)(=O)c1ccc(cc1)c1cnc2n1cc(cc2)c1cccc(c1)S(=O)(=O)C,1.0,1.0,1.0,1.0,1.0,1.0
O=C(O)C1CC2(c3ccc(F)cc3)NC1CCC2NCc1cc(OC(F)(F)F)ccc1OC1CC1,A1151,Fc1ccc(cc1)C12CC(C(N1)CCC2NCc1cc(ccc1OC1CC1)OC(F)(F)F)C(=O)O,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)c(F)c2)C1,A1152,Fc1ccc(cc1)c1nc2n(c1Nc1ccc(c(c1)F)F)CCN(C2)C(=O)C(N)(C)C,1.0,1.0,1.0,1.0,1.0,1.0
Nc1nc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc2o1,A1153,O=C(c1cc(Cl)cc2c1nc(o2)N)NC1CN2CCC1CC2,1.0,1.0,1.0,1.0,1.0,1.0
Cc1[nH]c2ccccc2c1CCN1Cc2ccc(C=CC(=O)NO)cc2C1,A1154,ONC(=O)/C=C/c1ccc2c(c1)CN(C2)CCc1c(C)[nH]c2c1cccc2,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3C(F)(F)F)CC2)c1,A1156,N#CC1(CCN(CC1)Cc1ccccc1C(F)(F)F)CNC(=O)c1cc(OC)cc(c1)OC,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(Cc3ccccc3C(F)(F)F)CC2)nn1-c1ccccc1,A1157,N#CC1(CCN(CC1)Cc1ccccc1C(F)(F)F)CNC(=O)c1nn(c(c1)CC(C)C)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)C(F)CN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,A1158,FC(C(C)(C)C)CN1CCC(CC1)CNC(=O)c1cc(Cl)cc(c1)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CCN1CC2CCCCC2(c2ccc(Cl)c(Cl)c2)C1,A1159,CCN1CC2[C@](C1)(CCCC2)c1ccc(c(c1)Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)N1CC2(CCN(c3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cn3)CC2)C1,A116,O=C(c1ccc(nc1)N1CCC2(CC1)CN(C2)C(=O)C)Nc1cc(ccc1N)c1cccs1,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(OC)cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)c1,A1160,N#CC1(CCN(CC1)CC1=Cc2ccccc2OC1(C)C)CNC(=O)c1cc(OC)cc(c1)OC,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)Cc1cc(C(=O)NCC2(C#N)CCN(CC3=Cc4ccccc4OC3(C)C)CC2)nn1-c1ccccc1,A1161,N#CC1(CCN(CC1)CC1=Cc2ccccc2OC1(C)C)CNC(=O)c1nn(c(c1)CC(C)C)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)C(=O)C1CC2(CCN(c3cc(N)ccn3)CC2)c2ccccc21,A1162,c1c(N)ccnc1N(CC2)CCC23c4c([C@H](C3)C(=O)N(C)C)cccc4,1.0,1.0,1.0,1.0,1.0,1.0
Clc1cc(Cl)cc(CN(C2CC2)C2CNC2)c1,A1163,Clc1cc(cc(c1)Cl)CN(C1CC1)C1CNC1,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(OC2CCN(CCS(=O)(=O)c3ccc(O)cc3)CC2)cc1,A1164,Cc1ccc(cc1)OC1CCN(CC1)CCS(=O)(=O)c1ccc(cc1)O,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)C1CCCC1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,A1165,CN([C@@H]1CCC[C@H]1Nc1nc(ncc1C(F)(F)F)Nc1ccc(cc1)S(=O)(=O)C)C,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCCC1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,A1166,CN1CCC[C@H]1CCN1CCCc2c1ccc(c2)NC(=N)c1cccs1,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCN(C(=O)NC2CCN(Cc3ccn(-c4ccc(C(F)(F)F)cc4)c3)CC2)C(c2ccccc2)C1,A1167,CN1CCN(C(C1)c1ccccc1)C(=O)NC1CCN(CC1)Cc1ccn(c1)c1ccc(cc1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccc(N)nc7)[nH]6)CC5)cc4)nc3n2)CC1,A1168,CN1CCN(CC1)c1ccc2c(n1)nc(c(n2)c1ccccc1)c1ccc(cc1)CN1CCC(CC1)c1nnc([nH]1)c1ccc(nc1)N,1.0,1.0,1.0,1.0,1.0,1.0
CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccccc2NC(=O)OC)cc1,A1169,COC(=O)Nc1ccccc1C(=C1CCN(CC1)Cc1ccc(cc1)F)c1ccc(cc1)C(=O)N(CC)CC,1.0,1.0,1.0,1.0,1.0,1.0
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCNC3)CC2)nc1,A117,O=C(c1ccc(nc1)N1CCC2(CC1)CNCC2)Nc1cc(ccc1N)c1cccs1,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(C=Cc2nc3sc4c(c3c(=O)[nH]2)CCC4)ccc1-n1cnc(C)c1,A1170,COc1cc(C=Cc2[nH]c(=O)c3c(n2)sc2c3CCC2)ccc1n1cnc(c1)C,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C(C)NC2CCC(C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,A1171,COc1ccc(cc1)[C@@H](N[C@@H]1CC[C@H](C(C1)(C)C)C(=O)N1CCC(CC1)(c1ccccc1)C(=O)N1CCCC1)C,1.0,1.0,1.0,1.0,1.0,1.0
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)C1CCN(Cc2nc3cc(F)ccc3s2)CC1F,A1173,F[C@H]1CN(CC[C@H]1N(C(=O)Cc1ccc(cc1)n1cnnn1)C)Cc1nc2c(s1)ccc(c2)F,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc2cc1Oc1ccc3c(c1)C(CC3)N1CCC(NCc3cncn3C2)C1=O,A1174,N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CC3)N1CC[C@@H](NCc3n(C2)cnc3)C1=O,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc2cc1Oc1cccc(c1)CN1CCC(NCc3cncn3C2)C1=O,A1175,N#Cc1ccc2cc1Oc1cccc(c1)CN1CC[C@@H](NCc3n(C2)cnc3)C1=O,1.0,1.0,1.0,1.0,1.0,1.0
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,A1177,Nc1ncc(cc1c1ccc(nc1)C(F)(F)F)c1ccc(cc1)S(=O)(=O)C,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc(C(=O)N(CCCN)C(c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,A1178,NCCCN([C@@H](c1nc2cc(Cl)ccc2c(=O)n1Cc1ccccc1)C(C)C)C(=O)c1ccc(cc1)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(C)NC(=O)n1nc(NCC(=O)NC2CN(C3CCC(c4ccc5c(c4)OCO5)CC3)C2)c2cc(C(F)(F)F)ccc21,A1179,O=C(N[C@@H]1CN(C1)[C@@H]1CC[C@H](CC1)c1ccc2c(c1)OCO2)CNc1nn(c2c1cc(cc2)C(F)(F)F)C(=O)NC(C)(C)C,1.0,1.0,1.0,1.0,1.0,1.0
O=C(NCCc1ccccn1)C1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,A118,O=C(C1CCN(CC1)Cc1ccn(c1)c1ccc(cc1)C(F)(F)F)NCCc1ccccn1,1.0,1.0,1.0,1.0,1.0,1.0
Nc1nc(N2CCNCC2)c2ccc(C3CC3)cc2n1,A1180,Nc1nc2cc(ccc2c(n1)N1CCNCC1)C1CC1,1.0,1.0,1.0,1.0,1.0,1.0
CC1CN(C(=O)C2CN(c3ccccn3)CC2c2ccc(F)cc2F)CC(C)C1(O)c1ccccc1,A1182,Fc1cc(F)c(cc1)[C@H]2CN(c3ccccn3)C[C@@H]2C(=O)N(C[C@H]4C)C[C@H](C)[C@@]4(O)c5ccccc5,1.0,1.0,1.0,1.0,1.0,1.0
CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5cnc(C6CC6)nc5)CC4C3CCC12,A1183,O=C1C=CC2(C(N1C)CCC1C2CCC2(C1CC(=Cc1cnc(nc1)C1CC1)C2O)C)C,1.0,1.0,1.0,1.0,1.0,1.0
COc1ccc(C2CN(CCCN(C)S(C)(=O)=O)CC2CC(=O)Nc2cccc(Cl)c2)cc1,A1184,COc1ccc(cc1)C1CN(CC1CC(=O)Nc1cccc(c1)Cl)CCCN(S(=O)(=O)C)C,1.0,1.0,1.0,1.0,1.0,1.0
CS(=O)(=O)Nc1ccc(CCC(=O)NCCNc2ccc(Cl)c(Cl)c2)cc1,A1185,O=C(CCc1ccc(cc1)NS(=O)(=O)C)NCCNc1ccc(c(c1)Cl)Cl,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)C(=O)C(c1ccc(-c2ccc(F)cc2)cc1)C([NH3+])C(=O)N1CCC(F)C1,A1187,[H][N+]([H])([H])[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)N(C)C)c3ccc(c2ccc(F)cc2)cc3,1.0,1.0,1.0,1.0,1.0,1.0
CN1CCCc2cc(NC(=O)c3ccc(-c4ccc(Cl)cc4)o3)ccc21,A1188,[H]N(C(=O)c2ccc(c1ccc(Cl)cc1)o2)c3ccc4c(c3)CCCN4C,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)CCCN1c2ccccc2CCc2ccccc21,A1189,c1cccc(c12)N(CCCN(C)C)c3c(CC2)cccc3,1.0,1.0,1.0,1.0,1.0,1.0
O=C(C1CCN(c2cccc(C(F)(F)F)n2)CC1)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1,A119,O=C(N1CCC(C1)NC1CCC(CC1)(O)c1ccc(cn1)c1ncccn1)C1CCN(CC1)c1cccc(n1)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCNCC1)c1ccccc1,A1190,CC(=O)C3=NN2c1cc(F)ccc1OC[C@H]2[C@@]3(CCCN4CCNCC4)c5ccccc5,1.0,1.0,1.0,1.0,1.0,1.0
CC1(C)CC(NC(=O)c2n[nH]c3ccccc23)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,A1191,Clc1ccc(cc1)c1cc2[C@@H](NC(=O)c3n[nH]c4c3cccc4)CC(Oc2nc1c1ccc(cc1Cl)Cl)(C)C,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Sc3ccc(C(=O)O)cc3)cc2C(=O)Nc2ccc(Cl)cn2)cc1,A1192,Clc1ccc(nc1)NC(=O)c1cc(ccc1NC(=O)c1ccc(cc1)C(=N)N(C)C)Sc1ccc(cc1)C(=O)O,1.0,1.0,1.0,1.0,1.0,1.0
CN(C)C(=O)C(c1ccc(-c2ccc(F)cc2)cc1)C(N)C(=O)N1CCC(F)C1,A1193,CN(C)C(=O)[C@@H](c2ccc(c1ccc(F)cc1)cc2)[C@H](N)C(=O)N3CC[C@H](F)C3,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,A1194,COc1cc(ccc1Nc1ncc(c(n1)c1cnc2n1cccc2)Cl)N1CCNCC1,1.0,1.0,1.0,1.0,1.0,1.0
O=C(C1CC(Oc2ccc(F)cc2)CN1)N1CCCN(C2CCCC2)CC1,A1196,Fc1ccc(cc1)O[C@@H]1CN[C@H](C1)C(=O)N1CCCN(CC1)C1CCCC1,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc2cc1Oc1ccc(Br)c(c1)CN1CCC(NCc3cncn3C2)C1=O,A1197,N#Cc1ccc2cc1Oc1ccc(c(c1)CN1CC[C@@H](NCc3n(C2)cnc3)C1=O)Br,1.0,1.0,1.0,1.0,1.0,1.0
O=C1NCc2c(-c3ccccc3Cl)nc(=O)[nH]c2N1c1c(Cl)cccc1Cl,A1198,O=c1nc(c2ccccc2Cl)c2c([nH]1)N(C(=O)NC2)c1c(Cl)cccc1Cl,1.0,1.0,1.0,1.0,1.0,1.0
CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,A1199,CNCc1cc(F)ccc1Oc1ccc(c(c1)CC)Cl,1.0,1.0,1.0,1.0,1.0,1.0
Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)C(C)C3)cc(F)cc2n1,A12,c1cc(C)nc(c12)cc(F)cc2N(C[C@H]3C)CCN3CCc(ccc4)c(c45)ccc(=O)n5C,1.0,1.0,1.0,1.0,1.0,1.0
CCC(O)COc1ccccc1C(=O)CCc1ccccc1,A1202,CCC(O)COc1ccccc1C(=O)CCc2ccccc2,1.0,1.0,1.0,1.0,1.0,1.0
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,A1203,FC(F)(F)COc(cc1)cc(c1OCC(F)(F)F)C(=O)NC[C@H]2NCCCC2,1.0,1.0,1.0,1.0,1.0,1.0
Cn1cnc(C(=O)N(Cc2cccc(OC(F)(F)F)c2)C2CC3CN(CCC(F)(F)F)CC3C2)c1,A1204,Cn1cnc(c1)C(=O)N(C1CC2C(C1)CN(C2)CCC(F)(F)F)Cc1cccc(c1)OC(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
Cc1c(-c2ccc3cc(CCN4CCCC4C)ccc3n2)cnn1-c1ccc(N(C)C)nn1,A1206,C1CC[C@@H](C)N1CCc(cc2)cc(c23)ccc(n3)-c4c(C)n(nc4)-c(cc5)nnc5N(C)C,1.0,1.0,1.0,1.0,1.0,1.0
CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,A1208,CC(=O)Nc1ccc(cc1)CC(=O)N(C1CCN(CC1)Cc1ccc(cc1)C(F)(F)F)C,1.0,1.0,1.0,1.0,1.0,1.0
CCCOCCn1c(=O)c(NCCNCCO)nc2cnc(-c3ccc(OC)nc3)cc21,A1209,CCCOCCn1c(=O)c(NCCNCCO)nc2c1cc(nc2)c1ccc(nc1)OC,1.0,1.0,1.0,1.0,1.0,1.0
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccncc3)no2)CC1,A121,O=C(N1CCC(CC1)c1onc(n1)c1ccncc1)NC1CC1c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
CCN(CC)CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,A1210,CCN(CCN1CCCc2c1ccc(c2)NC(=N)c1cccs1)CC,1.0,1.0,1.0,1.0,1.0,1.0
CCOC1Cc2cc(C(F)(F)F)ccc2C1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,A1211,CCOC1Cc2c(C1N1CCN(CC1C)C1(C)CCN(CC1)C(=O)c1c(C)ncnc1C)ccc(c2)C(F)(F)F,1.0,1.0,1.0,1.0,1.0,1.0
CCOC1CCC(N2CC(NC(=O)CNc3nn(C)c4ccc(C(F)(F)F)cc34)C2)CC1,A1212,CCOC1CCC(CC1)N1CC(C1)NC(=O)CNc1nn(c2c1cc(cc2)C(F)(F)F)C,1.0,1.0,1.0,1.0,1.0,1.0
COc1cnc2ccc(=O)n(CCN3CCC(c4nc5cc(C#N)ccc5[nH]4)CC3)c2c1,A1213,COc1cnc2c(c1)n(CCN1CCC(CC1)c1[nH]c3c(n1)cc(cc3)C#N)c(=O)cc2,1.0,1.0,1.0,1.0,1.0,1.0
COCCCc1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)cc(OCCOC)c1,A1214,COCCCc1cc(OCCOC)cc(c1)CN(C(=O)[C@@H]1CNCC[C@]1(O)c1ccc(c(c1)F)F)C1CC1,1.0,1.0,1.0,1.0,1.0,1.0
CC(C)(CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(F)ccc1O,A1215,Fc1ccc(c(c1)C(C[C@](C(F)(F)F)(Cc1cc2c([nH]1)cncc2)O)(C)C)O,1.0,1.0,1.0,1.0,1.0,1.0
N#Cc1ccc2cc(COC3CCNC3)ccc2c1,A1216,N#Cc1ccc2c(c1)ccc(c2)CO[C@@H]1CNCC1,1.0,1.0,1.0,1.0,1.0,1.0
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,A1217,O=C(N1CCN(CC1)CCc1ccc2c(c1)COC2=O)Cc1ccc(cc1)n1cnnn1,1.0,1.0,1.0,1.0,1.0,1.0
O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)nc4)CC3)ccc21,A1218,O=C(N1CCN(CC1)CCc1ccc2c(c1)COC2=O)Cc1ccc(nc1)n1cnnn1,1.0,1.0,1.0,1.0,1.0,1.0
CC1(C)CC(Nc2nc(-c3ccccc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC(C)(C)N1,A1219,O=C1NCc2c(N1c1c(Cl)cccc1Cl)nc(nc2c1ccccc1Cl)NC1CC(C)(C)NC(C1)(C)C,1.0,1.0,1.0,1.0,1.0,1.0
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,A122,O=C(N1CCC(CC1)N1CCC(CC1)Oc1ccc(c(c1)Cl)Cl)NS(=O)(=O)c1ccccc1,1.0,1.0,1.0,1.0,1.0,1.0
Clc1ccc2c(c1)N=C(N1CC[NH2+]CC1)c1ccccc1N2,A1220,Clc1cc2N=C(N3CC[NH2+]CC3)c3c(Nc2cc1)cccc3,1.0,1.0,1.0,1.0,1.0,1.0
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cc1C,A1221,CCN(C(=O)c1ccc(cc1C)C1=CC2(CCNCC2)Oc2c1cccc2)CC,1.0,1.0,1.0,1.0,1.0,1.0
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1N1CCC(O)C1,A1222,Clc1ccc(cc1)-c1sc2c(N=CN(C2=O)c2cc(OC)c(N3C[C@@H](O)CC3)cc2)c1,1.0,1.0,1.0,1.0,1.0,1.0
